index,datetime,weathersit,temp,atemp,hum,windspeed,registered,cnt
3633,2012-11-22 07:00:00,1,0.22,0.2273,0.75,0.1343,49,56
3634,2012-09-24 01:00:00,1,0.46,0.4545,0.67,0.1343,12,18
3635,2012-02-14 18:00:00,2,0.38,0.3939,0.46,,398,406
3636,2011-02-19 09:00:00,1,0.4,0.4091,0.16,0.6567,37,55
3637,2012-08-04 09:00:00,1,0.78,0.7576,0.65,0.2239,217,278
3638,2012-04-27 02:00:00,1,0.48,0.4697,0.59,0.4179,18,22
3639,2011-05-03 07:00:00,2,0.54,0.5152,0.88,0.2239,248,265
3640,2011-06-20 23:00:00,1,0.62,0.5909,0.78,0.2537,50,60
3641,2011-12-12 05:00:00,1,0.16,0.2273,0.8,0.0,21,21
3642,2012-08-21 09:00:00,1,0.64,0.6061,0.69,0.0,281,328
3643,2012-07-22 07:00:00,2,0.62,0.5758,0.83,0.0,25,38
3644,2011-10-03 07:00:00,2,,0.3485,0.71,0.1343,241,249
3645,2012-06-01 01:00:00,1,0.64,0.6212,0.53,0.2239,34,34
3646,2012-12-27 14:00:00,2,0.26,0.2121,0.56,0.5224,94,119
3647,2012-06-28 19:00:00,1,0.84,0.7273,0.3,0.2985,492,571
3648,2012-06-08 18:00:00,1,0.76,0.6667,0.27,0.2239,576,723
3649,2011-06-27 20:00:00,1,0.7,0.6515,0.65,0.1045,251,305
3650,2011-09-29 16:00:00,1,0.68,0.6364,0.41,0.3582,227,291
3651,2011-05-27 04:00:00,1,0.64,0.6061,0.69,0.1343,5,7
3652,2011-08-09 19:00:00,1,0.8,0.7424,0.49,0.1045,302,371
3653,2012-05-18 14:00:00,1,0.66,0.6212,0.34,0.1343,242,350
3654,2012-03-01 04:00:00,1,0.48,0.4697,0.88,,5,5
3655,2012-10-04 15:00:00,1,0.72,0.6667,0.54,0.2836,248,325
3656,2011-10-28 08:00:00,1,0.3,0.2879,0.61,0.2836,361,374
3657,2011-08-17 17:00:00,1,0.8,0.7424,0.49,0.2239,506,552
3658,2012-12-24 23:00:00,3,0.24,0.2879,0.93,0.0,10,11
3659,2011-10-28 13:00:00,2,,0.3939,0.42,0.2239,185,228
3660,2011-10-16 14:00:00,1,0.6,0.6212,0.4,0.2985,258,462
3661,2011-07-03 18:00:00,3,0.8,0.7424,0.49,0.8507,107,181
3662,2011-10-16 12:00:00,1,0.58,0.5455,0.35,0.2537,277,444
3663,2012-02-16 02:00:00,2,0.3,0.3182,0.7,0.0896,6,7
3664,2012-04-19 12:00:00,1,0.54,0.5152,0.49,0.0,213,264
3665,2012-07-05 19:00:00,2,0.88,0.8029999999999999,0.39,0.2537,375,503
3666,2011-06-10 10:00:00,1,,0.7121,0.52,0.0,88,111
3667,2012-08-09 03:00:00,1,0.68,0.6364,0.83,0.0896,5,6
3668,2012-10-30 23:00:00,1,0.3,0.303,0.81,0.1343,36,39
3669,2012-06-27 07:00:00,1,,0.6212,0.43,0.3582,498,527
3670,2012-11-17 14:00:00,1,0.42,0.4242,0.38,0.19399999999999998,380,555
3671,2012-11-04 23:00:00,2,0.3,0.303,0.56,0.1642,41,53
3672,2012-01-25 11:00:00,2,0.3,0.2727,0.61,0.2985,105,157
3673,2011-10-28 21:00:00,3,0.32,0.3182,0.7,0.1642,69,74
3674,2011-02-25 02:00:00,2,0.32,0.3485,1.0,0.0,3,3
3675,2012-01-31 06:00:00,1,0.28,0.2727,0.52,0.1642,104,104
3676,2012-06-08 16:00:00,1,0.76,0.6667,0.29,0.2985,412,523
3677,2011-07-18 10:00:00,1,0.76,0.7121,0.62,0.19399999999999998,78,130
3678,2011-11-06 17:00:00,1,0.44,0.4394,0.62,0.1642,185,256
3679,2011-12-14 07:00:00,1,0.28,0.3182,0.75,0.0,243,247
3680,2011-02-10 10:00:00,1,0.12,0.1061,0.42,0.2985,34,35
3681,2011-12-28 17:00:00,1,0.28,0.2727,0.38,0.2537,225,250
3682,2012-02-09 02:00:00,1,0.22,0.2273,0.8,,2,2
3683,2012-08-30 03:00:00,1,0.62,0.5909,0.73,0.0,5,5
3684,2011-04-09 02:00:00,2,0.32,0.303,0.87,0.2239,15,17
3685,2012-07-05 18:00:00,2,0.9,0.8333,0.39,0.3284,511,607
3686,2011-04-15 06:00:00,1,0.36,0.3636,0.81,0.0896,42,47
3687,2011-05-15 11:00:00,1,0.6,0.5758,0.78,0.2239,202,322
3688,2011-06-01 20:00:00,2,0.74,0.7121,0.79,0.2537,233,256
3689,2011-04-26 17:00:00,1,0.68,0.6364,0.61,0.3582,455,521
3690,2012-01-03 12:00:00,1,0.18,0.1364,0.37,0.5224,70,74
3691,2011-12-27 01:00:00,1,0.26,0.2727,0.7,0.1343,6,6
3692,2011-10-01 08:00:00,2,0.4,0.4091,0.76,0.3284,58,67
3693,2011-03-01 20:00:00,1,0.3,0.3182,0.61,0.0896,86,88
3694,2011-06-06 21:00:00,1,0.66,0.6212,0.57,0.0896,160,189
3695,2011-12-06 00:00:00,2,0.5,0.4848,0.77,0.2985,25,28
3696,2011-06-24 18:00:00,1,0.76,0.6667,0.37,0.2985,365,452
3697,2011-10-20 18:00:00,2,0.46,0.4545,0.51,0.2985,430,469
3698,2011-08-09 01:00:00,1,0.72,0.6818,0.66,0.0,9,14
3699,2011-01-13 01:00:00,1,0.14,0.1212,0.5,0.2836,2,2
3700,2011-11-08 14:00:00,1,0.56,0.5303,0.46,0.1045,129,161
3701,2011-02-20 18:00:00,2,0.34,0.3333,0.36,0.1343,71,101
3702,2011-03-31 03:00:00,3,0.24,0.2273,0.93,0.2239,1,1
3703,2012-04-22 17:00:00,3,0.36,0.3182,0.93,0.4478,25,27
3704,2011-12-12 18:00:00,1,0.3,0.3182,0.56,0.0896,349,357
3705,2011-03-21 07:00:00,3,0.3,0.2727,0.87,0.4179,15,18
3706,2012-01-03 11:00:00,1,0.18,0.1364,0.37,0.5224,63,75
3707,2012-08-31 10:00:00,1,,0.7121,0.62,0.0896,197,256
3708,2012-10-06 05:00:00,1,0.54,0.5152,0.83,0.19399999999999998,8,10
3709,2012-12-26 23:00:00,3,0.26,0.2273,0.87,0.2985,8,10
3710,2012-09-24 11:00:00,1,0.56,0.5303,0.37,0.19399999999999998,167,238
3711,2012-12-08 10:00:00,2,0.4,0.4091,0.87,0.1343,244,287
3712,2011-10-25 23:00:00,1,,0.4394,0.72,0.1343,79,94
3713,2012-02-27 19:00:00,1,0.5,0.4848,0.29,0.3881,318,334
3714,2012-09-15 06:00:00,1,0.54,0.5152,0.49,0.4179,27,33
3715,2011-06-18 18:00:00,2,0.74,0.6818,0.55,0.19399999999999998,263,381
3716,2012-03-05 23:00:00,1,0.22,0.1818,0.37,0.5821,29,31
3717,2012-12-17 15:00:00,2,0.42,0.4242,0.88,0.0,196,211
3718,2012-01-22 13:00:00,2,0.16,0.1818,0.8,0.1343,175,199
3719,2011-05-20 18:00:00,1,0.6,0.6212,0.56,0.1642,394,473
3720,2011-04-11 16:00:00,1,0.74,0.6667,0.48,0.5224,162,235
3721,2012-04-29 01:00:00,2,0.36,0.3485,0.81,0.1343,37,42
3722,2012-10-08 08:00:00,2,0.36,0.3485,0.71,0.2239,374,397
3723,2012-04-22 22:00:00,3,0.34,0.2879,0.87,0.5224,13,13
3724,2012-04-24 09:00:00,1,0.4,0.4091,0.47,0.3582,302,308
3725,2012-09-25 21:00:00,1,0.6,0.6212,0.56,0.2985,263,297
3726,2012-04-16 11:00:00,1,0.64,0.6061,0.65,0.2537,136,251
3727,2011-02-11 23:00:00,1,0.18,0.2424,0.69,0.0,48,53
3728,2011-02-03 20:00:00,1,0.2,0.2273,0.47,0.0896,108,109
3729,2011-07-11 03:00:00,1,0.68,0.6364,0.65,0.1642,8,10
3730,2012-03-15 14:00:00,2,0.72,0.6515,0.3,0.1045,177,258
3731,2011-07-31 17:00:00,1,0.92,0.7727,0.16,0.1642,206,320
3732,2011-07-05 07:00:00,1,0.7,0.6515,0.65,0.0896,248,270
3733,2011-08-01 14:00:00,1,0.92,0.8182,0.29,0.19399999999999998,86,123
3734,2012-04-15 03:00:00,2,0.52,0.5,0.59,0.1343,27,45
3735,2011-10-15 18:00:00,1,0.54,0.5152,0.39,0.19399999999999998,251,372
3736,2011-08-19 08:00:00,2,,0.6061,0.83,0.0,368,398
3737,2011-03-06 21:00:00,3,0.24,0.1818,0.93,0.6119,6,7
3738,2011-05-24 06:00:00,2,0.58,0.5455,0.94,,102,112
3739,2012-09-24 06:00:00,1,0.46,0.4545,0.59,0.0,162,168
3740,2011-05-06 09:00:00,1,0.46,0.4545,0.67,0.2836,161,188
3741,2011-09-12 22:00:00,1,0.62,0.5758,0.83,0.1642,134,150
3742,2011-12-15 08:00:00,2,0.34,0.3182,0.66,0.2239,449,457
3743,2011-03-01 07:00:00,1,0.2,0.1818,0.59,0.3284,105,107
3744,2012-10-09 20:00:00,2,0.5,0.4848,0.72,0.1642,330,360
3745,2012-07-16 04:00:00,1,0.68,0.6364,0.79,0.1045,11,12
3746,2012-04-13 14:00:00,1,0.52,0.5,0.27,0.0,223,348
3747,2012-01-27 19:00:00,1,0.36,0.3333,0.5,0.3881,241,251
3748,2011-05-21 17:00:00,2,0.72,0.6515,0.42,0.1642,253,444
3749,2012-06-10 12:00:00,1,0.82,0.7121,0.3,0.0,329,502
3750,2012-08-27 12:00:00,1,0.76,0.7121,0.62,0.0,214,283
3751,2012-09-01 16:00:00,2,0.84,0.7879,0.49,0.1642,253,462
3752,2011-07-02 00:00:00,1,0.68,0.6364,0.47,0.0896,84,115
3753,2012-11-17 07:00:00,1,0.24,0.2273,0.7,0.19399999999999998,70,78
3754,2011-08-04 07:00:00,2,0.68,0.6364,0.89,0.2985,271,282
3755,2012-11-06 15:00:00,1,0.34,0.3182,0.46,0.2537,227,272
3756,2011-01-03 23:00:00,1,0.18,0.2121,0.55,0.1045,11,12
3757,2012-05-17 10:00:00,1,0.56,0.5303,0.52,0.2537,162,205
3758,2011-12-01 09:00:00,1,0.3,0.2727,0.52,0.3284,215,224
3759,2011-02-03 22:00:00,1,0.18,0.2121,0.51,,39,41
3760,2011-02-23 12:00:00,1,0.26,0.2879,0.35,0.0896,56,67
3761,2012-04-22 06:00:00,2,0.44,0.4394,0.72,0.3284,6,12
3762,2011-06-22 21:00:00,1,0.74,0.7121,0.79,0.1642,216,247
3763,2011-12-08 09:00:00,1,0.24,0.2121,0.52,0.3881,218,225
3764,2011-04-01 19:00:00,1,0.34,0.303,0.49,0.3284,120,136
3765,2011-12-02 16:00:00,1,0.42,0.4242,0.41,0.0896,254,276
3766,2011-05-13 08:00:00,2,0.5,0.4848,0.88,0.19399999999999998,361,387
3767,2011-04-03 10:00:00,1,0.4,0.4091,0.43,0.4179,104,215
3768,2011-08-27 11:00:00,3,0.66,0.5909,0.89,0.4179,73,88
3769,2012-09-14 12:00:00,2,0.7,0.6515,0.54,0.19399999999999998,290,409
3770,2012-10-06 01:00:00,1,0.56,0.5303,0.83,,116,141
3771,2011-07-22 18:00:00,1,0.9,0.8182,0.37,0.1642,250,284
3772,2012-11-09 14:00:00,1,,0.4545,0.38,0.19399999999999998,207,274
3773,2011-01-19 10:00:00,2,0.26,0.2727,0.93,0.1343,46,47
3774,2011-03-29 05:00:00,1,0.22,0.2121,0.37,0.2537,8,8
3775,2011-08-06 11:00:00,1,0.78,0.7424,0.62,,211,349
3776,2011-06-09 12:00:00,1,0.92,0.8485,0.35,0.19399999999999998,100,140
3777,2011-04-02 09:00:00,2,,0.3485,0.66,0.1045,65,87
3778,2011-03-17 14:00:00,1,0.5,0.4848,0.45,0.1045,87,119
3779,2011-03-06 10:00:00,2,0.42,0.4242,1.0,0.2985,27,31
3780,2011-04-22 14:00:00,3,0.34,0.3182,0.87,,33,36
3781,2012-04-29 23:00:00,1,0.48,0.4697,0.59,0.0,67,82
3782,2011-11-19 18:00:00,1,0.38,0.3939,0.46,0.1343,172,208
3783,2012-05-03 21:00:00,1,0.62,0.5909,0.78,0.1343,257,299
3784,2012-06-25 08:00:00,1,0.66,0.6212,0.69,0.19399999999999998,555,608
3785,2011-05-12 18:00:00,1,0.62,0.6061,0.69,0.2239,463,527
3786,2012-03-26 03:00:00,1,0.46,0.4545,0.82,0.19399999999999998,1,1
3787,2011-01-30 16:00:00,1,0.3,0.3333,0.56,0.0,104,123
3788,2012-09-28 07:00:00,2,0.56,0.5303,0.94,0.0,384,394
3789,2011-07-24 17:00:00,1,0.9,0.8333,0.39,0.1045,174,249
3790,2012-11-03 01:00:00,2,0.34,0.303,0.49,0.3284,83,89
3791,2012-07-09 12:00:00,2,0.74,0.6818,0.58,0.1343,205,266
3792,2012-03-29 00:00:00,1,0.54,0.5152,0.68,0.19399999999999998,38,48
3793,2012-02-19 01:00:00,2,0.32,0.303,0.39,0.2537,62,72
3794,2012-03-09 02:00:00,3,0.48,0.4697,0.77,0.4179,9,11
3795,2011-05-02 12:00:00,1,0.62,0.6061,0.69,0.2239,147,187
3796,2011-05-25 21:00:00,1,0.66,0.6212,0.69,0.1343,203,236
3797,2012-11-18 08:00:00,1,0.3,0.2879,0.75,0.2537,100,119
3798,2012-09-20 06:00:00,1,0.44,0.4394,0.77,0.0,161,170
3799,2012-01-06 07:00:00,2,0.24,0.2879,0.65,0.0,201,205
3800,2012-09-11 06:00:00,1,,0.4545,0.77,0.1045,200,211
3801,2012-04-08 01:00:00,1,0.44,0.4394,0.24,0.2239,50,64
3802,2011-06-26 00:00:00,1,0.64,0.6212,0.53,,85,115
3803,2012-07-11 23:00:00,2,0.7,0.6515,0.58,0.2537,132,152
3804,2011-06-21 22:00:00,1,,0.6667,0.79,0.1045,97,109
3805,2012-12-08 14:00:00,2,0.4,0.4091,0.87,0.2836,378,542
3806,2011-12-18 21:00:00,1,0.22,0.2727,0.64,0.0,80,89
3807,2011-06-21 03:00:00,3,0.62,0.5758,0.83,,2,2
3808,2011-01-14 12:00:00,1,0.2,0.19699999999999998,0.44,0.2537,59,61
3809,2012-11-03 05:00:00,2,0.32,0.303,0.49,0.2537,8,9
3810,2011-01-24 20:00:00,1,0.14,0.1364,0.59,0.19399999999999998,80,81
3811,2011-07-20 22:00:00,1,0.78,0.7727,0.7,0.2239,144,169
3812,2012-12-28 06:00:00,1,0.22,0.2121,0.64,0.2836,49,51
3813,2012-12-15 23:00:00,2,0.36,0.3485,0.62,0.1343,108,119
3814,2012-04-08 23:00:00,1,0.5,0.4848,0.39,0.2537,41,51
3815,2011-02-07 03:00:00,1,0.2,0.2576,0.86,0.0,1,1
3816,2012-02-17 13:00:00,1,,0.4091,0.43,0.3582,171,205
3817,2012-11-02 00:00:00,1,,0.3333,0.57,0.1642,40,50
3818,2012-11-14 05:00:00,1,0.22,0.2273,0.69,0.19399999999999998,39,39
3819,2012-06-08 15:00:00,1,0.76,0.6667,0.29,0.2836,299,397
3820,2011-01-03 10:00:00,1,0.18,0.1667,0.43,0.2537,33,44
3821,2011-11-18 02:00:00,1,0.24,0.2273,0.44,0.2239,8,10
3822,2012-05-02 06:00:00,3,0.56,0.5303,0.84,0.0,117,120
3823,2012-08-18 19:00:00,1,0.7,0.6364,0.45,0.1642,324,488
3824,2012-06-08 20:00:00,1,0.72,0.6515,0.32,0.1343,291,408
3825,2012-08-17 16:00:00,2,0.84,0.2424,0.32,0.4478,372,488
3826,2011-04-23 22:00:00,2,0.58,0.5455,0.78,0.2537,114,169
3827,2011-07-10 09:00:00,1,0.74,0.6970000000000001,0.66,0.0896,107,169
3828,2011-02-20 10:00:00,2,0.26,0.2576,0.41,0.19399999999999998,70,104
3829,2012-10-07 02:00:00,1,0.42,0.4242,0.62,0.1343,64,74
3830,2012-06-10 02:00:00,1,0.64,0.6061,0.69,0.1343,56,73
3831,2012-12-02 16:00:00,2,0.44,0.4394,0.67,0.1045,358,443
3832,2011-10-15 03:00:00,1,0.44,0.4394,0.62,0.19399999999999998,18,23
3833,2011-09-26 20:00:00,1,0.64,0.5758,0.89,0.1343,227,251
3834,2012-11-03 07:00:00,2,0.32,0.303,0.49,0.2537,58,59
3835,2012-01-14 19:00:00,1,0.2,0.19699999999999998,0.47,0.2239,90,102
3836,2011-11-28 04:00:00,1,0.44,0.4394,0.82,0.0896,4,4
3837,2012-01-09 01:00:00,1,0.24,0.2424,0.6,0.1343,4,5
3838,2011-07-23 15:00:00,1,0.94,0.8788,0.38,0.0,137,215
3839,2012-08-06 12:00:00,2,0.78,0.7273,0.55,0.0896,213,285
3840,2011-11-28 01:00:00,1,,0.4545,0.77,0.2985,12,13
3841,2011-08-08 14:00:00,1,0.82,0.7424,0.43,,109,150
3842,2011-12-29 13:00:00,2,0.28,0.2879,0.52,0.1045,95,131
3843,2011-11-16 18:00:00,3,0.46,0.4545,0.88,0.3881,176,189
3844,2011-11-23 10:00:00,2,0.52,0.5,0.94,0.19399999999999998,70,76
3845,2012-04-04 19:00:00,1,0.66,0.6212,0.39,0.2239,419,494
3846,2012-03-23 12:00:00,2,0.66,0.6212,0.61,0.2239,272,471
3847,2012-11-09 12:00:00,1,0.44,0.4394,0.41,0.3284,214,262
3848,2012-06-28 20:00:00,1,0.82,0.7273,0.34,0.19399999999999998,399,470
3849,2012-12-06 01:00:00,1,0.26,0.2424,0.48,0.2836,16,16
3850,2012-07-02 17:00:00,1,0.84,0.7273,0.32,0.1343,665,747
3851,2012-09-19 01:00:00,2,0.54,0.5152,0.68,0.2537,12,12
3852,2012-12-06 07:00:00,1,0.22,0.2121,0.51,0.2985,381,389
3853,2012-06-01 16:00:00,3,0.74,0.6818,0.58,0.4478,186,222
3854,2011-09-18 13:00:00,1,0.56,0.5303,0.6,0.1343,214,376
3855,2011-01-18 17:00:00,2,0.22,0.2273,0.82,0.19399999999999998,124,125
3856,2012-12-16 15:00:00,2,0.38,0.3939,0.82,0.1045,292,338
3857,2012-06-24 08:00:00,1,0.7,0.6515,0.58,0.0,103,141
3858,2011-03-01 21:00:00,1,,0.303,0.56,0.0,55,63
3859,2012-07-27 08:00:00,1,0.76,0.7273,0.66,,642,676
3860,2012-02-13 06:00:00,1,0.1,0.1061,0.54,0.2239,71,72
3861,2011-07-10 20:00:00,1,0.76,0.6970000000000001,0.55,0.19399999999999998,167,268
3862,2011-05-04 09:00:00,3,0.34,0.303,0.93,0.3582,35,40
3863,2011-10-27 18:00:00,2,,0.4697,0.67,0.4627,226,240
3864,2011-03-30 08:00:00,2,0.32,0.3182,0.49,0.1642,247,263
3865,2012-04-01 00:00:00,2,0.36,0.3333,0.76,0.2537,59,67
3866,2011-02-26 10:00:00,2,0.3,0.303,0.49,0.1343,71,85
3867,2011-01-14 18:00:00,1,0.2,0.2576,0.47,0.0,134,139
3868,2012-11-24 11:00:00,2,0.28,0.2576,0.41,0.2985,131,186
3869,2012-11-27 15:00:00,2,0.3,0.2727,0.75,0.2985,146,155
3870,2012-01-25 14:00:00,1,0.34,0.3485,0.49,0.0896,107,160
3871,2011-12-09 17:00:00,1,0.34,0.3485,0.66,0.1045,352,362
3872,2012-04-12 17:00:00,1,0.5,0.4848,0.27,0.3881,596,656
3873,2011-05-31 20:00:00,1,0.78,0.7424,0.62,0.1045,213,251
3874,2012-09-25 11:00:00,1,0.6,0.6212,0.46,0.2985,155,218
3875,2012-06-22 10:00:00,1,0.8,0.7424,0.52,0.3582,133,185
3876,2012-12-03 20:00:00,2,0.46,0.4545,0.77,0.0,284,300
3877,2012-02-16 23:00:00,1,0.32,0.3333,0.81,0.0896,70,73
3878,2011-01-20 21:00:00,2,0.24,0.2273,0.6,0.2537,54,57
3879,2011-07-01 09:00:00,1,0.74,0.6515,0.35,0.1642,202,260
3880,2011-12-21 11:00:00,2,0.48,0.4697,0.82,0.4179,53,56
3881,2012-05-15 20:00:00,3,0.64,0.6061,0.73,0.1343,233,263
3882,2012-01-28 16:00:00,1,0.42,0.4242,0.44,0.3582,276,407
3883,2012-05-05 13:00:00,1,0.74,0.6818,0.55,0.1343,307,524
3884,2011-11-18 19:00:00,1,0.28,0.2727,0.41,0.1642,183,190
3885,2011-04-17 09:00:00,1,0.4,0.4091,0.43,0.2836,71,102
3886,2011-09-15 18:00:00,3,0.48,0.4697,0.67,0.6119,222,244
3887,2012-07-07 19:00:00,1,0.92,0.8333,0.33,0.1343,219,287
3888,2012-01-20 20:00:00,2,0.2,0.2273,0.34,,141,142
3889,2012-06-23 23:00:00,1,0.72,0.6515,0.44,0.0,156,225
3890,2011-06-27 05:00:00,2,0.62,0.5758,0.83,0.1642,21,22
3891,2012-04-27 07:00:00,1,0.38,0.3939,0.5,0.2836,305,315
3892,2011-04-07 07:00:00,2,0.34,0.3333,0.76,0.1642,152,160
3893,2011-10-28 16:00:00,2,0.36,0.3485,0.46,0.1642,262,308
3894,2012-05-03 03:00:00,2,0.46,0.4545,0.88,,4,6
3895,2012-12-09 16:00:00,3,0.36,0.3485,0.93,0.1642,220,253
3896,2012-01-15 19:00:00,1,,0.1667,0.37,0.1642,101,110
3897,2011-01-13 07:00:00,1,0.12,0.1515,0.54,,72,72
3898,2012-11-25 01:00:00,1,0.22,0.2273,0.44,0.19399999999999998,32,36
3899,2011-10-30 03:00:00,1,0.24,0.2121,0.75,0.3582,26,33
3900,2012-07-27 19:00:00,1,0.82,0.7727,0.52,0.19399999999999998,423,516
3901,2012-07-12 13:00:00,1,0.8,0.6970000000000001,0.33,0.2239,225,277
3902,2011-09-08 16:00:00,3,0.64,0.5606,0.94,0.2836,151,156
3903,2012-11-18 10:00:00,1,0.34,0.303,0.66,0.2985,250,329
3904,2012-01-06 22:00:00,1,0.36,0.3485,0.5,0.19399999999999998,123,135
3905,2012-11-19 11:00:00,2,0.38,0.3939,0.66,0.2537,164,197
3906,2011-06-15 16:00:00,1,0.76,0.6667,0.27,0.1343,265,312
3907,2012-06-30 08:00:00,1,0.64,0.5758,0.89,0.1642,168,194
3908,2012-07-16 19:00:00,1,0.8,0.7879,0.63,0.1343,503,595
3909,2012-05-29 03:00:00,1,0.68,0.6364,0.79,0.2836,2,3
3910,2012-12-16 18:00:00,3,0.38,0.3939,0.82,0.1045,99,107
3911,2011-11-18 16:00:00,1,0.34,0.3333,0.29,0.1343,190,209
3912,2011-12-05 05:00:00,1,0.3,0.3182,0.87,,24,25
3913,2011-10-29 23:00:00,1,0.22,0.2273,0.87,0.19399999999999998,33,36
3914,2012-10-24 15:00:00,1,0.7,0.6364,0.39,0.1045,245,308
3915,2012-12-05 07:00:00,3,0.46,0.4545,0.59,0.2985,389,398
3916,2011-06-09 18:00:00,1,0.88,0.8029999999999999,0.39,,414,466
3917,2011-04-26 05:00:00,1,0.54,0.5152,0.88,0.2537,16,16
3918,2011-08-05 03:00:00,1,0.64,0.5909,0.78,0.0896,6,6
3919,2012-10-20 01:00:00,1,0.46,0.4545,0.72,0.1343,93,95
3920,2012-10-23 07:00:00,2,0.44,0.4394,0.77,0.1045,519,531
3921,2012-01-07 15:00:00,1,0.58,0.5455,0.37,0.2985,317,449
3922,2012-02-19 09:00:00,2,0.24,0.2273,0.56,0.2537,73,93
3923,2012-02-03 17:00:00,1,0.4,0.4091,0.37,0.0896,458,488
3924,2011-08-28 11:00:00,1,0.7,0.6515,0.58,0.3881,178,237
3925,2012-01-26 14:00:00,2,0.4,0.4091,0.71,,112,128
3926,2012-12-15 20:00:00,2,0.36,0.3485,0.57,0.19399999999999998,178,201
3927,2011-11-08 11:00:00,1,0.46,0.4545,0.63,0.1343,126,147
3928,2011-08-31 06:00:00,1,0.54,0.5152,0.77,0.0,107,111
3929,2012-10-25 09:00:00,2,0.52,0.5,0.83,0.19399999999999998,320,343
3930,2011-04-24 15:00:00,1,,0.6212,0.61,0.2537,202,369
3931,2012-10-20 19:00:00,1,0.5,0.4848,0.45,0.1343,268,345
3932,2011-01-03 07:00:00,1,0.14,0.1364,0.5,0.19399999999999998,63,64
3933,2012-01-28 18:00:00,1,0.42,0.4242,0.41,0.2239,201,241
3934,2011-09-16 06:00:00,1,0.38,0.3939,0.71,0.2239,87,93
3935,2011-02-11 18:00:00,1,0.28,0.3182,0.28,0.0,165,174
3936,2011-01-16 01:00:00,1,0.26,0.2727,0.56,0.1343,19,23
3937,2011-11-25 05:00:00,1,,0.3182,0.75,0.0,3,5
3938,2012-07-27 12:00:00,1,0.84,0.7879,0.49,0.3582,207,299
3939,2011-10-25 19:00:00,1,0.48,0.4697,0.67,0.19399999999999998,294,338
3940,2011-04-02 02:00:00,1,0.24,0.2424,0.75,0.1343,20,21
3941,2011-09-09 09:00:00,3,0.62,0.5455,0.94,0.1642,131,136
3942,2011-07-16 16:00:00,1,0.76,0.6818,0.45,0.2836,242,425
3943,2011-01-07 22:00:00,2,0.18,0.19699999999999998,0.43,0.1642,34,36
3944,2012-10-02 15:00:00,3,0.62,0.5758,0.83,0.1343,195,209
3945,2012-07-07 01:00:00,1,0.76,0.7273,0.7,0.1642,55,71
3946,2011-05-09 02:00:00,1,0.44,0.4394,0.94,0.0,2,8
3947,2012-09-06 09:00:00,3,0.66,0.5909,0.94,0.1343,115,123
3948,2011-03-27 14:00:00,1,0.32,0.3182,0.36,0.1642,103,164
3949,2011-12-12 10:00:00,2,0.22,0.2424,0.69,0.1045,91,105
3950,2012-03-16 22:00:00,2,0.44,0.4394,0.94,,132,148
3951,2011-07-09 07:00:00,1,0.66,0.6061,0.78,0.19399999999999998,50,71
3952,2012-09-01 02:00:00,1,0.7,0.6515,0.7,0.1642,61,69
3953,2011-12-28 10:00:00,1,0.34,0.3182,0.57,0.2239,84,96
3954,2011-11-28 14:00:00,1,0.6,0.6212,0.56,0.0,129,143
3955,2011-07-30 00:00:00,1,0.76,0.6970000000000001,0.55,0.19399999999999998,73,133
3956,2012-04-29 08:00:00,1,0.38,0.3939,0.76,0.1343,81,107
3957,2011-06-27 22:00:00,1,0.68,0.6364,0.69,0.0,112,145
3958,2011-01-25 19:00:00,2,0.26,0.2576,0.65,0.1642,133,146
3959,2012-04-01 06:00:00,2,0.36,0.3485,0.76,0.1343,88,97
3960,2012-05-02 02:00:00,1,,0.5303,0.83,0.0,9,16
3961,2012-10-14 02:00:00,1,0.4,0.4091,0.76,0.0896,58,66
3962,2011-12-08 07:00:00,1,0.22,0.2121,0.6,0.2239,233,244
3963,2012-10-02 20:00:00,3,0.62,0.5455,0.94,0.1343,286,306
3964,2012-08-23 01:00:00,1,0.62,0.5758,0.83,0.0,15,25
3965,2011-12-17 12:00:00,2,0.28,0.2576,0.45,,216,244
3966,2012-09-03 19:00:00,1,0.72,0.6970000000000001,0.74,0.19399999999999998,301,374
3967,2012-04-27 18:00:00,1,0.52,0.5,0.25,0.3582,560,654
3968,2011-07-06 20:00:00,1,0.72,0.6970000000000001,0.74,0.2537,257,312
3969,2011-04-17 03:00:00,1,0.4,0.4091,0.66,0.1343,13,25
3970,2012-06-21 14:00:00,1,0.88,0.7879,0.37,0.1642,149,176
3971,2012-02-05 18:00:00,1,0.3,0.2879,0.52,0.2537,171,181
3972,2011-03-31 09:00:00,3,0.26,0.2424,0.93,0.2537,126,132
3973,2011-09-24 19:00:00,1,0.62,0.5606,0.88,0.0,231,308
3974,2012-09-24 04:00:00,1,,0.4394,0.67,0.1045,8,8
3975,2012-12-15 12:00:00,1,,0.3939,0.5,0.0896,364,453
3976,2012-02-13 00:00:00,1,0.14,0.1364,0.46,,9,9
3977,2012-01-06 05:00:00,2,0.2,0.2121,0.8,0.1343,13,13
3978,2011-10-25 02:00:00,1,0.42,0.4242,0.82,0.1343,3,5
3979,2012-06-07 06:00:00,1,0.46,0.4545,0.88,0.1045,165,170
3980,2011-05-09 08:00:00,1,0.52,0.5,0.55,0.2239,351,374
3981,2012-12-02 05:00:00,2,0.26,0.303,0.93,0.0,7,8
